log_time_ns,header.frame_id,header.stamp.nanosec,header.stamp.sec,motor_a_1,motor_a_2,motor_b_1,motor_b_2,motor_c_1,motor_c_2
1709652892565957996,body,565797633,1709652892,0.03,0.10053598880767822,0.03,0.05494758486747742,0.06436792016029358,0.03
1709652892575956219,body,575798913,1709652892,0.03,0.04161866009235382,0.03,0.05245509743690491,0.0753943920135498,0.03
1709652892585957843,body,585811835,1709652892,0.03,0.03,0.03,0.04360455274581909,0.08022862672805786,0.03
1709652892596038835,body,595865537,1709652892,0.047969669103622437,0.03,0.03,0.043931424617767334,0.0735563337802887,0.03
1709652892605971273,body,605835820,1709652892,0.09042644500732422,0.03,0.03,0.04299306869506836,0.0642487108707428,0.03
1709652892615953320,body,615816312,1709652892,0.4557819068431854,0.03,0.03,0.5073193907737732,0.6338476538658142,0.03
1709652892625941337,body,625812794,1709652892,0.48455798625946045,0.03,0.03,0.5039216876029968,0.6102373600006104,0.03
1709652892635999079,body,635850067,1709652892,0.4941967725753784,0.03,0.03,0.4966328740119934,0.6160759925842285,0.03
1709652892645935324,body,645810326,1709652892,0.49799150228500366,0.03,0.03,0.5035651326179504,0.6047179102897644,0.03
1709652892655924199,body,655806196,1709652892,0.5096630454063416,0.03,0.03,0.5012620687484741,0.594170093536377,0.03
1709652892665964447,body,665831856,1709652892,0.5233578681945801,0.03,0.03,0.5077672600746155,0.5772254467010498,0.03
1709652892675968081,body,675823059,1709652892,0.5220257043838501,0.03,0.03,0.49873465299606323,0.5478440523147583,0.03
1709652892685944465,body,685821481,1709652892,0.5195339918136597,0.03,0.03,0.48106008768081665,0.5078225135803223,0.03
1709652892696031272,body,695879383,1709652892,0.5157040357589722,0.03,0.03,0.4500952363014221,0.4320092499256134,0.03
1709652892705875961,body,705775188,1709652892,0.49684247374534607,0.03,0.03,0.41156136989593506,0.3759528696537018,0.03
1709652892715912801,body,715796561,1709652892,0.46898388862609863,0.03,0.03,0.37006425857543945,0.30554237961769104,0.03
1709652892725928597,body,725802846,1709652892,0.44692087173461914,0.03,0.03,0.33586686849594116,0.16565589606761932,0.03
1709652892735947115,body,735822469,1709652892,0.4211006164550781,0.03,0.03,0.29497653245925903,0.06981618702411652,0.03
1709652892745984095,body,745819420,1709652892,0.3726276755332947,0.03,0.03,0.23228588700294495,0.03,0.03
1709652892756004458,body,755831060,1709652892,0.34704235196113586,0.03,0.03,0.22460108995437622,0.03,0.03
1709652892766027210,body,765846044,1709652892,0.3125692903995514,0.03,0.03,0.19960917532444,0.03,0.053378134965896606
1709652892776028820,body,775850833,1709652892,0.2651967406272888,0.03,0.03,0.17538021504878998,0.03,0.051495492458343506
1709652892785955755,body,785823196,1709652892,0.21354331076145172,0.03,0.03,0.1679028868675232,0.03,0.056930720806121826
1709652892796026700,body,795848550,1709652892,0.16532164812088013,0.03,0.03,0.1375424861907959,0.03,0.0554203987121582
1709652892806068583,body,805890505,1709652892,0.10383880883455276,0.03,0.03,0.11317455023527145,0.03,0.06050118803977966
1709652892816009195,body,815842613,1709652892,0.03,0.22755621373653412,0.03,0.0605284608900547,0.44832098484039307,0.03
1709652892826053692,body,825858268,1709652892,0.03,0.24331623315811157,0.03,0.05607577785849571,0.4562109708786011,0.03
1709652892835932683,body,835804822,1709652892,0.03,0.2627156674861908,0.03,0.06970031559467316,0.4494948983192444,0.03
1709652892846007507,body,845837361,1709652892,0.03,0.22845065593719482,0.03,0.07938025891780853,0.43589964509010315,0.03
1709652892856098931,body,855888575,1709652892,0.03,0.2540099024772644,0.03,0.04949754849076271,0.44047170877456665,0.03
1709652892866069447,body,865865967,1709652892,0.03,0.24260437488555908,0.03,0.04853216931223869,0.4192154109477997,0.03
1709652892876065699,body,875894698,1709652892,0.03,0.24640874564647675,0.03,0.03,0.4168926775455475,0.03
1709652892886031461,body,885847373,1709652892,0.03,0.21576224267482758,0.03,0.03609533607959747,0.3921785056591034,0.03
1709652892896083529,body,895878242,1709652892,0.03,0.172667995095253,0.03,0.044290367513895035,0.3784204125404358,0.03
1709652892906083674,body,905889074,1709652892,0.03,0.1422550231218338,0.03,0.05951244756579399,0.3446440100669861,0.03
1709652892916147488,body,915912530,1709652892,0.03,0.1076015904545784,0.03,0.052151840180158615,0.3172408640384674,0.03
1709652892926021952,body,925842959,1709652892,0.03,0.08278962969779968,0.03,0.06674279272556305,0.2831593155860901,0.03
1709652892935991486,body,935830705,1709652892,0.03,0.05033309757709503,0.03,0.07962666451931,0.254669189453125,0.03
1709652892945982546,body,945816870,1709652892,0.03,0.046032100915908813,0.03,0.09466101229190826,0.2395082414150238,0.03
1709652892956066480,body,955853726,1709652892,0.03,0.04887418448925018,0.03,0.09750482439994812,0.24053776264190674,0.03
1709652892966096321,body,965904610,1709652892,0.03,0.03664311766624451,0.03,0.11601598560810089,0.2214655876159668,0.03
1709652892976006944,body,975841965,1709652892,0.03,0.03,0.03,0.12770745158195496,0.2082371711730957,0.03
1709652892986106209,body,985906233,1709652892,0.03,0.03,0.03,0.1623014211654663,0.18760865926742554,0.03
1709652892996019017,body,995855040,1709652892,0.03,0.03,0.03,0.17797215282917023,0.17522430419921875,0.03
1709652893006023786,body,5867285,1709652893,0.03,0.03,0.03,0.19369162619113922,0.16497719287872314,0.03
1709652893016106806,body,15867219,1709652893,0.9036561846733093,0.03,0.03,0.03,0.03,0.21873170137405396
1709652893026059534,body,25813272,1709652893,0.9042428731918335,0.03,0.03,0.03,0.03,0.22163069248199463
1709652893035955364,body,35815755,1709652893,0.9028680324554443,0.03,0.03,0.03,0.03,0.22233986854553223
1709652893045967181,body,45818558,1709652893,0.9123362898826599,0.03,0.03,0.032078713178634644,0.03,0.2247917652130127
1709652893056086761,body,55868134,1709652893,0.917309045791626,0.03,0.03,0.04469972848892212,0.03,0.22158026695251465
1709652893066027953,body,65833276,1709652893,0.9070913791656494,0.03,0.03,0.06000080704689026,0.03,0.21298235654830933
1709652893076017728,body,75853261,1709652893,0.8863529562950134,0.03,0.03,0.08396714925765991,0.03,0.20519596338272095
1709652893086051780,body,85859272,1709652893,0.8549548387527466,0.03,0.03,0.08788958191871643,0.03,0.20666128396987915
1709652893096110684,body,95838711,1709652893,0.7648557424545288,0.03,0.03,0.1005835235118866,0.03,0.19714421033859253
1709652893106048242,body,105859453,1709652893,0.6250503659248352,0.03,0.03,0.1116098165512085,0.03,0.18814939260482788
1709652893116026884,body,115856174,1709652893,0.4897797405719757,0.03,0.03,0.09281966090202332,0.03,0.18257266283035278
1709652893126116428,body,125919199,1709652893,0.39027541875839233,0.03,0.03,0.10197725892066956,0.03,0.1910887360572815
1709652893135938201,body,135804414,1709652893,0.32189080119132996,0.03,0.03,0.1134028434753418,0.03,0.19867092370986938
