log_time_ns,header.frame_id,header.stamp.nanosec,header.stamp.sec,pose.orientation.roll,pose.orientation.pitch,pose.orientation.yaw,pose.orientation.w,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.position.x,pose.position.y,pose.position.z
1709651572281054625,,280186653,1709651572,-0.0017945369723546603,-0.00017028617145376835,1.0144069006674685,-0.8741059899330139,0.0007429510005749762,0.0005102584254927933,-0.48573440313339233,-0.0703580379486084,-0.06140565872192383,0.0
1709651572285134762,,284353256,1709651572,-0.002589901677529355,-0.00041061094583223404,1.0219455053502828,-0.8722686171531677,0.0010291457874700427,0.0008123458828777075,-0.4890253245830536,-0.06925678253173828,-0.061011552810668945,0.0
1709651572289114630,,288520097,1709651572,-0.002081597887376637,0.002137600798569481,1.0242288268829922,-0.871708869934082,0.001431009266525507,-0.0004216702363919467,-0.4900219142436981,-0.06823229789733887,-0.060305118560791016,0.0
1709651572293285416,,292686700,1709651572,-0.0012919509680654928,-0.0008378579518728143,1.0280489794352077,-0.8707727193832397,0.00035651648067869246,0.0006824086303822696,-0.49168524146080017,-0.0671396255493164,-0.05974221229553223,0.0
1709651572297637632,,296853303,1709651572,-0.001516065015950106,0.0008024607323384315,1.033692746660633,-0.8693814873695374,0.000857283768709749,2.5752440706128255e-05,-0.49414095282554626,-0.06609606742858887,-0.05924725532531738,0.0
1709651572304251562,,301019906,1709651572,-0.0017974266013664152,0.005689079637186161,1.0379559974500734,-0.8683213591575623,0.0021912427619099617,-0.002024231478571892,-0.4959929883480072,-0.06495785713195801,-0.05872941017150879,0.0
1709651572305922968,,305186748,1709651572,-0.0015151149137217622,0.0023283382981474747,1.043761141831322,-0.8668820261955261,0.001237064367160201,-0.0006315475911833346,-0.49851152300834656,-0.06380152702331543,-0.05817365646362305,0.0
1709651572310579312,,309353351,1709651572,-0.00276252084060429,0.0017179821222403071,1.0528844897904777,-0.8645985126495361,0.0016258456744253635,-4.865479058935307e-05,-0.5024608373641968,-0.06249642372131348,-0.05765366554260254,0.0
1709651572314133405,,313519954,1709651572,-0.002541296083152601,0.0050138705554842065,1.0608110679137928,-0.8625970482826233,0.0023642736487090588,-0.0015196860767900944,-0.5058839321136475,-0.06118941307067871,-0.057138681411743164,0.0
1709651572318462620,,317686557,1709651572,-0.0014035504655786183,0.005307613603722277,1.0673471199961075,-0.8609399795532227,0.0019541752990335226,-0.0019277847604826093,-0.5086991786956787,-0.06009101867675781,-0.05649137496948242,0.0
1709651572322457064,,321853399,1709651572,-0.0012232972306744049,0.0043196091164289085,1.073208676231214,-0.8594467043876648,0.0016298153204843402,-0.0015435547102242708,-0.511220395565033,-0.05879807472229004,-0.0558314323425293,0.0
1709651572326462066,,326020002,1709651572,-0.0017029857230245295,0.0013403318193518146,1.0835265756003924,-0.8567999601364136,0.0010751287918537855,-0.0001351283281110227,-0.5156477689743042,-0.057466745376586914,-0.05527615547180176,0.0
1709651572330941990,,330186605,1709651572,-0.003422461988293945,0.001412804619050894,1.0941442236074883,-0.8540490865707397,0.0018289400031790137,0.00028685995494015515,-0.5201890468597412,-0.0560150146484375,-0.054702043533325195,0.0
1709651572338152601,,334353208,1709651572,-0.0032984816478767026,0.00041335975827245993,1.1066903465990523,-0.8507699370384216,0.0015117436414584517,0.0006908981595188379,-0.5255357027053833,-0.054522037506103516,-0.054109811782836914,0.0
1709651572340121015,,338520050,1709651572,-0.002491674585294351,-0.0010247754783384855,1.1176198097659962,-0.8478863835334778,0.0007846722146496177,0.0010949608404189348,-0.5301764607429504,-0.05306053161621094,-0.05348086357116699,0.0
1709651572344568620,,342686653,1709651572,-0.0035073428346414108,-0.0018182247766888396,1.1275723433881237,-0.8452371954917908,0.0009964482160285115,0.0017055587377399206,-0.5343878269195557,-0.05165910720825195,-0.05280900001525879,0.0
1709651572348629392,,346853256,1709651572,-0.002507885248017986,-0.000582271886732215,1.140628616490992,-0.8417307734489441,0.0008982992731034756,0.0009220573119819164,-0.5398958921432495,-0.050177812576293945,-0.05225658416748047,0.0
1709651572351804410,,351020097,1709651572,-0.003043857276085252,-0.002131031224830676,1.1493312644459797,-0.8393735289573669,0.0006983015919104218,0.0017216148553416133,-0.5435518622398376,-0.04882550239562988,-0.0514833927154541,0.0
1709651572355720190,,355186700,1709651572,-0.002003395842910802,-0.0019631903418155655,1.161871531766639,-0.8359492421150208,0.0002986629551742226,0.0013703012373298407,-0.5488050580024719,-0.0474393367767334,-0.05083441734313965,0.0
1709651572359578480,,359353303,1709651572,-0.002630923606474981,-0.003298327527789744,1.1736559262658617,-0.8327007293701172,0.00018220725178252906,0.0021016583777964115,-0.5537194013595581,-0.04586291313171387,-0.05016374588012695,0.0
1709651572367335767,,363519906,1709651572,-0.0029208300917633835,-0.001482536647259222,1.1861944084170761,-0.8292131423950195,0.0007966771372593939,0.0014309409307315946,-0.5589302778244019,-0.04449033737182617,-0.049439191818237305,0.0
1709651572369264518,,367686748,1709651572,-0.003541672705104697,-0.0013452049739435005,1.1991345363476669,-0.8255792260169983,0.0010824267519637942,0.001554541988298297,-0.5642832517623901,-0.04294443130493164,-0.048789262771606445,0.0
1709651572373095069,,371853351,1709651572,-0.0035769564814243293,-0.0010667338618052114,1.2114013902720089,-0.8221025466918945,0.0011666473001241684,0.0014567303005605936,-0.569336473941803,-0.041558265686035156,-0.04799008369445801,0.0
1709651572378719589,,376019954,1709651572,-0.0031630625929563636,-0.0011888047988597582,1.2236695739438894,-0.8185949921607971,0.0009532270487397909,0.0013949585845693946,-0.5743687748908997,-0.04003477096557617,-0.04736733436584473,0.0
1709651572380861762,,380186557,1709651572,-0.00437996608416163,-0.0028443616602818224,1.2364040261591338,-0.8149209022521973,0.0009604094666428864,0.0024282110389322042,-0.5795663595199585,-0.03864455223083496,-0.046601057052612305,0.0
1709651572384957436,,384353399,1709651572,-0.0018536694676370474,-0.002275995584162848,1.2501896037145652,-0.8109074831008911,8.565040479879826e-05,0.0014651697129011154,-0.5851726531982422,-0.0370790958404541,-0.045790672302246094,0.0
1709651572388973643,,388520002,1709651572,-0.00267287441075966,-0.0015779039628956329,1.2629459049836183,-0.8071584701538086,0.0006129714893177152,0.0014257532311603427,-0.5903327465057373,-0.03571271896362305,-0.04501748085021973,0.0
1709651572396190545,,392686605,1709651572,-0.002655706674785652,0.0012258880501358792,1.2762745274667915,-0.8032054901123047,0.0014316708547994494,0.00029868187266401947,-0.5957003235816956,-0.03415656089782715,-0.04436159133911133,0.0
1709651572398154913,,396853208,1709651572,-0.0023829546116383715,-3.677181549043891e-05,1.2890346286228869,-0.7993894219398499,0.0009414081578142941,0.000730551837477833,-0.6008121967315674,-0.03273916244506836,-0.04350090026855469,0.0
1709651572402147952,,401020050,1709651572,-0.004076693496607422,0.002595348145814001,1.3026344822443408,-0.7952820062637329,0.0024077589623630047,0.00020369475532788783,-0.6062348484992981,-0.03117823600769043,-0.042732954025268555,0.0
1709651572406373578,,405186653,1709651572,-0.004595483864460577,0.0015196082820732515,1.315638633752667,-0.7913240194320679,0.002282801317051053,0.0008035686914809048,-0.6113922595977783,-0.029811620712280273,-0.041870832443237305,0.0
1709651572409880528,,409353256,1709651572,-0.004008042686145715,0.0036939727300495484,1.3311032599968788,-0.7865710258483887,0.002716810442507267,-0.00021532537357416004,-0.617493748664856,-0.02832198143005371,-0.041216373443603516,0.0
1709651572414059234,,413520097,1709651572,-0.004289409023346393,0.005284682404483933,1.3448282597606946,-0.782312273979187,0.0033236846793442965,-0.0007312698289752007,-0.6228772401809692,-0.026668310165405273,-0.0403134822845459,0.0
1709651572418532684,,417686700,1709651572,-0.007132463789143267,0.0077297541274263006,1.3572470505816248,-0.7784180641174316,0.005202109459787607,-0.000769957376178354,-0.6277241706848145,-0.025256872177124023,-0.039609432220458984,0.0
1709651572424692137,,421853303,1709651572,-0.004795776267447112,0.003262904584567027,1.3712941834505117,-0.774003803730011,0.002888973569497466,0.0002555214741732925,-0.6331743597984314,-0.023775339126586914,-0.03881072998046875,0.0
1709651572426533907,,426019906,1709651572,-0.007373572744349945,0.0033200715779685315,1.3881920334116227,-0.7686221599578857,0.0038956745993345976,0.0010824468918144703,-0.6396903395652771,-0.022225618362426758,-0.037932395935058594,0.0
1709651572431736674,,430186748,1709651572,-0.00658770393387433,-0.0001931699981946316,1.4036595854048302,-0.7636582255363464,0.0024530289229005575,0.0022003178019076586,-0.645612359046936,-0.020781517028808594,-0.03713822364807129,0.0
1709651572435111575,,434353351,1709651572,-0.007618626410669977,0.00023024987149199906,1.4197393671149605,-0.7584410309791565,0.0029641848523169756,0.0023953409399837255,-0.6517305374145508,-0.019263744354248047,-0.03641319274902344,0.0
1709651572438963192,,438519954,1709651572,-0.006362644189884479,0.001374638715477884,1.4345335272492667,-0.7535998821258545,0.0028492475394159555,0.0015732008032500744,-0.6573255062103271,-0.01785111427307129,-0.03570055961608887,0.0
1709651572443084159,,442686557,1709651572,-0.008173669258979173,0.0011266727510799838,1.4541251302989875,-0.7471221685409546,0.0034278221428394318,0.0022955385502427816,-0.664673924446106,-0.01636958122253418,-0.034766435623168945,0.0
1709651572447144039,,446853399,1709651572,-0.007524216687181686,0.0010542014294125943,1.469659987565105,-0.7419381141662598,0.0031446674838662148,0.0021312637254595757,-0.670457661151886,-0.015156030654907227,-0.03391551971435547,0.0
1709651572451585431,,451020002,1709651572,-0.007839882437214517,-0.0008874213137544674,1.4881075611947008,-0.7357246279716492,0.0025834948755800724,0.002981322817504406,-0.6772693991661072,-0.013901233673095703,-0.033143043518066406,0.0
1709651572458486690,,455186605,1709651572,-0.008804998619859335,0.00047819214169607263,1.5086650240637551,-0.7287210822105408,0.003371949540451169,0.002840597415342927,-0.6847965121269226,-0.012583255767822266,-0.032305240631103516,0.0
1709651572460106312,,459353208,1709651572,-0.008679114635232283,0.0006460348066758088,1.5285308006691625,-0.7218831777572632,0.003356205066666007,0.002769812475889921,-0.6920013427734375,-0.011395454406738281,-0.03137087821960449,0.0
1709651572465428889,,463520050,1709651572,-0.007953381850744503,-0.0019516893834166339,1.5515925197351619,-0.7138604521751404,0.0021554427221417427,0.003481421386823058,-0.7002760767936707,-0.010164022445678711,-0.03065013885498047,0.0
1709651572468300973,,467686653,1709651572,-0.008624771748875364,-0.002108074413803921,1.5727131874620586,-0.7064249515533447,0.0023003583773970604,0.0037968226242810488,-0.7077739834785461,-0.009196043014526367,-0.029941082000732422,0.0
1709651572472438082,,471853256,1709651572,-0.00884123638348937,-0.00023131234696974648,1.596165297221339,-0.6980744004249573,0.0030031276401132345,0.0032459725625813007,-0.7160115838050842,-0.008339881896972656,-0.029148578643798828,0.0
1709651572476438214,,476020097,1709651572,-0.009199857759170151,0.0028851635988807987,1.6210390483876995,-0.6891093254089355,0.00421524653211236,0.002339197089895606,-0.7246414422988892,-0.007483959197998047,-0.02826690673828125,0.0
